						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-33.69), math.rad(36.326), math.rad(-41.654)),
					},
				},
			},
		},
		[1.7] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.941, -0.358, 0.422) * CFrame.Angles(math.rad(17.361), math.rad(-50.077), math.rad(33.69)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-33.575), math.rad(36.211), math.rad(-41.711)),
					},
				},
			},
		},
		[1.717] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.937, -0.371, 0.428) * CFrame.Angles(math.rad(17.418), math.rad(-50.019), math.rad(33.69)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-33.461), math.rad(36.096), math.rad(-41.826)),
					},
				},
			},
		},
		[1.733] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.933, -0.383, 0.433) * CFrame.Angles(math.rad(17.475), math.rad(-50.019), math.rad(33.69)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-33.346), math.rad(36.039), math.rad(-41.883)),
					},
				},
			},
		},
		[1.75] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.929, -0.395, 0.439) * CFrame.Angles(math.rad(17.533), math.rad(-50.019), math.rad(33.69)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-33.174), math.rad(35.924), math.rad(-41.941)),
					},
				},
			},
		},
		[1.767] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.925, -0.406, 0.444) * CFrame.Angles(math.rad(17.59), math.rad(-49.962), math.rad(33.747)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-33.06), math.rad(35.81), math.rad(-42.055)),
					},
				},
			},
		},
		[1.783] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.922, -0.417, 0.448) * CFrame.Angles(math.rad(17.647), math.rad(-49.962), math.rad(33.747)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-32.945), math.rad(35.753), math.rad(-42.112)),
					},
				},
			},
		},
		[1.8] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.919, -0.427, 0.453) * CFrame.Angles(math.rad(17.704), math.rad(-49.962), math.rad(33.747)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-32.773), math.rad(35.638), math.rad(-42.17)),
					},
				},
			},
		},
		[1.817] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.915, -0.437, 0.457) * CFrame.Angles(math.rad(17.762), math.rad(-49.905), math.rad(33.747)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-32.659), math.rad(35.523), math.rad(-42.284)),
					},
				},
			},
		},
		[1.833] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.912, -0.446, 0.461) * CFrame.Angles(math.rad(17.819), math.rad(-49.905), math.rad(33.805)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-32.544), math.rad(35.409), math.rad(-42.342)),
					},
				},
			},
		},
		[1.85] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.909, -0.455, 0.465) * CFrame.Angles(math.rad(17.876), math.rad(-49.905), math.rad(33.805)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-32.372), math.rad(35.294), math.rad(-42.456)),
					},
				},
			},
		},
		[1.867] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.907, -0.463, 0.469) * CFrame.Angles(math.rad(17.934), math.rad(-49.905), math.rad(33.805)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-32.2), math.rad(35.18), math.rad(-42.513)),
					},
				},
			},
		},
		[1.883] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.904, -0.471, 0.472) * CFrame.Angles(math.rad(17.991), math.rad(-49.847), math.rad(33.805)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-32.086), math.rad(35.065), math.rad(-42.628)),
					},
				},
			},
		},
		[1.9] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.901, -0.479, 0.476) * CFrame.Angles(math.rad(18.048), math.rad(-49.847), math.rad(33.862)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-31.914), math.rad(34.95), math.rad(-42.685)),
					},
				},
			},
		},
		[1.917] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.899, -0.486, 0.479) * CFrame.Angles(math.rad(18.048), math.rad(-49.847), math.rad(33.862)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-31.799), math.rad(34.836), math.rad(-42.8)),
					},
				},
			},
		},
		[1.933] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.897, -0.493, 0.482) * CFrame.Angles(math.rad(18.105), math.rad(-49.847), math.rad(33.862)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-31.627), math.rad(34.721), math.rad(-42.857)),
					},
				},
			},
		},
		[1.95] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.895, -0.499, 0.485) * CFrame.Angles(math.rad(18.163), math.rad(-49.847), math.rad(33.862)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-31.455), math.rad(34.607), math.rad(-42.972)),
					},
				},
			},
		},
		[1.967] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.893, -0.505, 0.487) * CFrame.Angles(math.rad(18.163), math.rad(-49.79), math.rad(33.862)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-31.283), math.rad(34.492), math.rad(-43.029)),
					},
				},
			},
		},
		[1.983] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.891, -0.51, 0.49) * CFrame.Angles(math.rad(18.22), math.rad(-49.79), math.rad(33.862)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-31.169), math.rad(34.377), math.rad(-43.144)),
					},
				},
			},
		},
		[2] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.889, -0.516, 0.492) * CFrame.Angles(math.rad(18.22), math.rad(-49.79), math.rad(33.862)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
					},
					[""Left Arm""] = {
						CFrame = CFrame.new(-0.055, -0.676, -0.477) * CFrame.Angles(math.rad(-28.992), math.rad(-0.057), math.rad(-67.552)),
					},
					[""Right Arm""] = {
						CFrame = CFrame.new(1.156, 0.389, 0.021) * CFrame.Angles(math.rad(-135.161), math.rad(-41.539), math.rad(108.69)),
					},
					[""Head""] = {
						CFrame = CFrame.new(0, 0, 0.017) * CFrame.Angles(math.rad(-30.997), math.rad(34.263), math.rad(-43.258)),
					},
				},
			},
		},
		[2.017] = {
			[""HumanoidRootPart""] = {
				[""Torso""] = {
					CFrame = CFrame.new(0.006, -131.392, 999.313) * CFrame.Angles(math.rad(52.082), math.rad(0.401), math.rad(53.4)),
					[""Left Leg""] = {
						CFrame = CFrame.new(-0.888, -0.521, 0.495) * CFrame.Angles(math.rad(18.277), math.rad(-49.79), math.rad(33.919)),
					},
					[""Right Leg""] = {
						CFrame = CFrame.new(0.347, 0.52, 0.521) * CFrame.Angles(math.rad(3.896), math.rad(-51.681), math.rad(-11.746)),
